review,label
"
	Checker Motors went out of business in 1982.  It's hard to get
old Checkers that are worth restoring, since almost every one was
a fleet vehicle that was driven into the ground.  If you can get a 
body in decent shape the mechanicals should all be available _somewhere_ - 
Checker used whatever parts were around.  For instance, I had a Chevy
straight six and a GMC Truck radiator and a Ford rear in mine.


	Actually, you want a Checker Special if you can find one.",0
"
   Geez wharfie, do you have to be so difficult? Mine was built in December
'88,
   which qualifies as pretty dang early, and it most certainly grinds away.",0
"I'm plannig to trade my Sentra SE-R in with a NX2000.  My car has 11,500
miles on it and is a '92 model.  The NX2000 the dealer is selling is a '91
model with 23,000miles on it.  It has a T-Bar Roof, a/c, and an airbag,
which my Sentra does not have.  They are asking for $1500.  Is that a fair
deal?  The only thing I noticed about the NX2000 is that the engine did not
seem to have as much torque as my Sentra which has the same identical
engine.  I presume that the last lady owner did not really push the engine
to it's limits occassionaly while I did that on mine, thuis the NX2000's
engine is a little ""tight.""  So, if I buy the NX2000 and ""excercise"" it
well, should that slight power problem go away?  Any advice on this will be
much appreciated.  Thanks.  Please reply via e-mail if possible.
-- 
A motion picture major at the Brooks Institute of Photography, CA
Santa Barbara and a foreign student from Kuala Lumpur, Malaysia.",0
"
You moved from Alabama to California?  My sympathies.


Make sure that they have all maintenance records.  Oil should be changed
every 3 months.  The mileage on the cars is fine.

Be sure that these have the 16 valve engine.  The 8 valve 318 is a 
BMW in name only.  

Didn't you have a line on a '89 325i for 12K? Jump on it.

",0
"
I find this method much better myself, too, although I do really
hate it when the bolt finally comes loose and the wrench and my
hand both come crashing into my face.  After coming to, which is
about 15 minutes later, I change my clothes (because by this time
all the oil has drained *on* me), and ice my entire face and suck
down about 20 Tylenol to ease the pain.  Later in the day I then
proceed with refilling the engine oil.

It's just crazy how I try and change the oil on my cars in one
weekend---I go through about 3 bottles of Tylenol and 2 bags of ice.",0
"I am thinking about getting an Infiniti G20.
In consumer reports it is ranked high in many
catagories including highest in reliability index for compact cars.
Mitsubushi Galant was second followed by Honda Accord).

A couple of things though:
1) In looking around I have yet to see anyone driving this
   car. I see lots of Honda's and Toyota's.
2) There is a special deal where I can get an Infinity G20, fully
   loaded, at dealer cost (I have check this out and the numbers match
   up). They are doing this because they are releasing and update mid-1993
   version (includes dual air-bags) and want to get rid of their old 1993's.

I guess my question is: Is this a good deal? 
Also, Can anyone give me any feedback on Infiniti?

Thanks,

Carl Hoffman

P.S.",0
"
Yes, I saw a 200 Turbo Quattro wagon on I-287 in NJ on Monday.  I thought
Audi stopped selling wagons in the US after the 5000.  This is exactly the
type of vehicle I would like to own.  I bet its price is 4-5 times my
car budget.",0
,0
"
	I agree that a fully-loaded SL2 would come close in price to a
LOWER-END Ford Taurus.  A FULLY-LOADED Taurus, on the other hand, would still
be substantially more expensive than even the most glitzy SL2.  A fully loaded
SL2 would run somewhere around $17,000, while a fully loaded Taurus LX would be
somewhere around the $22,000-$23,000 range.  A base Taurus (GL I believe) might
start around $15,000.  Of course there is the Taurus SHO which can push $30,000
if you really try, but this is a totally different car than your mainstream
Taurus sedan.  Your statement was not entirely faulty, just a little
inaccurate.


Well, that's ok.  At least you're not bitching about dealer profits like some
of the other netters are.  You seem to have rationally picked out the car that
is best for you.  The Loyale is an aging design that is about to be replaced by
the Impreza wagon, so you probably got a good deal on one of the last ones.
",0
"
True 914 enthusiasts will be able to give you a better answer then this
but I'll dump my impressions.  I've wanted to own a 914 for about 10 years
now; came close once but I ended up buying a Fiero instead (biggest mistake
of my life!)

Anyway, for $4000 you should be able to get a nice car but your also set
in the price range to get taken by a nice looker that is a pile of shit.
The most common total failure for the car would be frame rust between the
engine and passenger compartment.  Also look for chassis welded together
here.  Oh yeah, the price range you are talking about must be the 4 banger;
a 6 (if you could find one) would be mucho more bucks.

Parts for the engine are pretty easy to come by (for an old car) and you
can even locate crude in the JC Whitney catalog if you have too.

The machine itself is pretty simple (they use the spare tire for windshild
washer instead of a pump fer chris sake!) so getting it fixed by a good
bug/porsche mechanic would be easy.  Since it is mid-engine you may spend
more on labor for any mechanical work.
",0
"
	I'm no mustang head, but don't the early ones have a simple
strut suspension (that is, with no upper A-arm)?  Just a strut
going down to a lower control arm (single bushing: not an A-arm), with a
tension/compression rod locating it in the forward/backward direction?

	Anyway, simple strut suspensions like this can be lowered just by using
shorter springs, cutting the springs, lowering the spring perch or shortening
the strut below the perch.  In each of these cases, the suspension geometry
will suffer because the lower control arms will not be at the
intended angle.  A spacer placed between control arm and the bottom
of the strut (roughly the height of the reduction) will restore
the suspension geometry.  IMHO, the kit that includes the spacer
is the only way to go...

--Ken",0
"

Sometimes a bad choke pull-off diaphram will cause a car to fast idle. The
pull-off, which is vacuum actuated, provides a necessary pull in non-cold
weather conditions to get the idle off the the fast idle cam. Locate the
fast idle cam on your vehicle and see if you can rotate it to produce a
normal idle. If so, locate the diaphram and test it. If you can't apply
suction (via a good piece of rubber vacuum hose) with your mouth that will
cause the diaphram to retract, then it's bad and should be replaced.",0
"Ah, yes, the big chunks down in the sump. The solution is simple. Sort of
like the advice my Aunt always gave -- never scratch your ear with anything
except your elbow.",0
"I guess that makes Altima the most generic car in the US.
",0
"<<I wrote>
<Is there a resource available to the consumer comparing all of the makes
<and models of automobiles, trucks, vans, etc. for survivability in a
<crash of different severities?
<...
<Also, I've found very little objective data comparing different
<vehicles for handling, pick-up, braking, expected maintenance, etc.
<I recall years ago Consumer Reports annual buyer's guide was much more
<informative in those aspects than it is now.

Thanks to a reply from someone I looked a little further and found what
I was looking for.  The April CR magazine has most of the above things.
Despite recent articles here the ratings looked pretty good for
relative comparison purposes.  Unfortunately the crash test comparisons
didn't include half of the cars I'm comparing.
Anybody know how '93 Honda Civic hatchbacks and Toyota Tercels fare in
an accident?

",0
,0
"Consumer Reports once wrote about the S-10 Blazer that it ""shook and rattled
like a tired taxi cab"".  There is one noise that is expecially irritating -
the back window squeaks.  I believe its because the whole tailgate assembly
and window are not solid.  Anyway, has anyone had the same problem, and have
you found any fixes?",0
"Well the European Manta and US GT have entirely different bodies. There is
little or no chance that they are the same. The Manta went through several
generations as the coupe version of the Ascona and was OK in its time.


Not true. The Kadett has been in and out of the US market over the years.
The LeMans (old Kadett) is only the latest version. 

Craig

Different Cars. One looks like a sports-car, the other is a coupe.",0
"Are there any Honda groups out there?  Especially ones that deal with
Preludes?",0
"Graham E. Thomas, grahamt@phantom.gatech.edu
sighting.

I can top that one.  Friday afternoon 4-16-93 I
look out my window in Long Beach CA.  What do I
see but the new Ferrari.  I looks like a mix
between the ragtop testarossa (sp?) and the batman
car.  It seems Ferrari had their Annual dinner
at the place downstairs.  Sweet car.
",0
"
you can say that again.
how does $23 for a new thermostat sound?",0
": Consumer Reports once wrote about the S-10 Blazer that it ""shook and rattled
: like a tired taxi cab"".  There is one noise that is expecially irritating -
: the back window squeaks.  I believe its because the whole tailgate assembly
: and window are not solid.  Anyway, has anyone had the same problem, and have
: you found any fixes?
:

I can relate to this. I've tried everything on my 86, greasing every point,
WD40, etc. Grease on the two cheap hinges on the tailgate seems to quiet it
down for a time, until the grease works out of the hinges. (Hinge pins appear
to be made out of 16 penny nails!) 

Another vibration seems to get worse with age, and that is a vibration in the
transmission in 4th gear. My S10 has 59K miles on it. I bought it new, treated
it very easily, no fast off-road stuff. Can't GM build Chevies like they used
to? Ford Explorers look nice, until you look at the price.",0
"The idea here is to list pointless options. You know, stuff you
get on a car that has no earthly use?


1) Power windows



Add as you wish...

Regards, Charles",0
"Left hand steering wheel placement was not standard until the 20's in the
US. Driving on the right has been standard since standards came into being.
Interestingly, Chrysler has just begun building right hand drive cars again
for export to Japan.
",0
"Could be due to the rear-end ratio also.  

Usually automatics have different rear-ends than manuals, from
my limited experience anyways.

David

",0
"

Sounds more like an Opel GT.  Neat cars, fun to drive.  Sold through
Buick from 196? through 1973 (if I remember correctly).  I believe it
was in '72 that there were some engine mods made such that parts
were not interchangeable with the older models.  Parts are thus much
harder to come by for the later models.  Parts in general are not
too difficult to find.  At one time JC Whitney carried some stuff
including a brand new (not remfg) long block.  Either a GT or a
Kharman Ghia (hmm that spelling looks hosed) will be my next project.",0
"

just to satiate my curiosity, why would this make you the stupid one?  It seems
to me, everybody SHOULD be aware enough of what is going on.  You do not need
to calculate the future position.  You need to look at your mirrors a little
more.  If you glance around, you will be able to tell how much faster than you
the car is going.  Maybe not precisely, but well enough to know if you should
let him around before you try to pass.  I know what you are talking about,
about the other driver being startled, because i myself have been startled
by drivers cruising by at around 90-100mph when i'm doin 55-65.  The problem,
though, as i saw it, was not their fault for barreling around me, but my fault
for not paying the attention to my task-at-hand that i should have been.
Oddly enough, since the 2nd time(happened 2x in around 4 mo. when i'd had my
liscence for around 6 mo), i haven't been startled..and i've been passed by
cars doing roughly twice the speed of my car.  Another odd occurance is the
fact that this only seems to happen on LONG trips...and if i drive along with
them, it doesn't happen at all :-) even on the long trips! :-)  (adrenaline
will do that to you...i've had bad cop experiences with speeding, so anything
over the limit is adrenalizing for me...scared i'll get caught :-)  Maybe
they should raise the limit, so we can pay better attention.....

just curious, and my .otwo",0
"
Your best bet is the Dodge Intrepid with the SOHC 24 valve 3.4? six.
it gets 214 hp, and has a hell of a lot of room, great styling, and
ABS, with four wheel disk breaks.  The LH cars won Automobile 
magazines 
""automobile of the year"" award, and are quiet impressive.

",0
"As you can see, I have two 1987 cars, both worth about $3000 each.
The problem is that maintenance costs on these two cars is
running about $4000 per year and insurance $3000 per year.

What am I doing wrong?

Within the last two months, the follows costs have occured:

Dodge 600 SE (Dodge's attempt at the American German car!)

$1,000 - replace head gasket
$300   - new radiator

Chevy Nova CL (Chevy's attempt at a Japan import!)

$500 - tune-up,oil change,valve gasket,middle exhaust pipe, misc.

Note also that the Chevy Nova CL (1987) has only 70 horsepwer!
Does anyone out there have a Chevy Nova with enough power
to get up even a small hill without knocking? Is there
something wrong with my car, I even use 93 octane gas!
(I have consider going to 110 octane if I can find it!)

Anyway, what are the best maintenance items to do-it-yourself,
and what equipment is needed? ",0
"************************************************************
*                                                          *
*      ATTENTION ALL FOUR WHEEL OFF ROAD ENTHUSIASTS       *
*                                                          *
*         On/Off Road Rally - Sunday, April 25th           *
*                   Joliet Illinois                        *
*                                                          *
************************************************************

The Event:

* The Joliet Mud Turtles, a Chicago land four wheel drive club, is
  sponsoring an On/Off Road Rally Sunday April 25th.

* For those who ask ""What is an on/off road rally?"", well...

  An On/Off Road Rally consists of the following:

   1. An on-the-road rally where participants are given a set of
      directions and clues guiding participates around the 
      Joliet/Plainfield area.  The object is to navigate a course
      based on a set of directions and clues.  Participants will
      be given a set of questions pertaining to the course which
      they must answer along the way.  Points are awarded for the
      number of correct answers given.  Directions will ultimately 
      lead to an off-road area where a four-wheel drive course is 
      set-up.  At various locations in the on-road course, check-points
      will be set-up where participants will be asked other questions
      or requested to perform some activity (e.g. tire roll, truck tow,
      basketball free-throw, etc.) for additional points.

   2. An optional off-road, four wheel drive course where participants
      will navigate off-road trails, mud bogs and/or hill climbs.
      Points are awarded for successfully navigating off-road obstacles
      without getting stuck.  If you should get stuck (which is half
      the fun anyway), there will be assistance to get your vehicle
      unstuck so you can try it again.  The off-road course will
      divided up based on tire size, so stock 4x4s as well as modified
      4x4s can run the course.
     
  At the end of the rally, trophies will be awarded to top scoring
  participants.  Door prizes and dash plaques will also be given out.
  Food and drinks also available at the conclusion.

* This is an organized activity sponsored by the Joliet Mud Turtles
  so safety and fun is our foremost concern.  All 4x4s must be
  street legal and have solid tow points for the off-road section
  of the course - we don't want to have to separate someone's bumper
  from their vehicle :) .

The Particulars:

* Rally begins at Instant Replay, 2409 Plainfield Road, Joliet Il.
    (815)436-9382   (see map below)
* Registration is between 9 and 10:30 a.m.  First truck out at 10:00 a.m.
* Rally date is Sunday April 25th, rain or shine
* There is an entry fee of $10 per truck.
* You must have a co-driver (passengers allowed)
* A valid drivers license is required
* Suggested equipment:
      CB Radio
      Compass
      Tow Strap and Clevis
      Clip Board and Pencil
* No alcohol during rally
* For more information contact
   Gary (815)727-3415
   Tom  (815)485-9346
   Norm Jr. (815)741-4853
   Brian (708)979-6083


                                            __
              Instant                      /\
      |       Replay |             |         \
      | 1.9mi  ___   | 1.2 mi      |        North
      |<----->|   | <------------> |
 Rt30 |       |___|  |             |
------|---------------------------------------------
 Exit |              |             |         ^
 257  |              |             |         |
      |              |             |         |
      |Rt55          |Canton       |Larkin   |
      |              |Farm         |Ave      |
      |              |Rd.          |         | 3 mi.
      |              |             |         |
      |              |             |         |
      |                            |         |
      |                            |         |
      |       Rt80                 |         v",0
"



Well, yes, the exhaust is where the majority of the noise comes out, but the
basics (tone, firing cadence, etc.) are determined by the engine configuration.
In the case of the Viper, yes, we are discussing a HUGE multicylinder 90-deg.
engine, which will sound somewhat like a truck.  And my understanding, btw, is
that that V-10 engine was designed originally with the intention of being ad-
aptible for either the trucks or the Viper.  And from what I've heard (no first
hand knowledge :-( ) it's doing a pretty good job at both.

And the best exhaust sound in the world is now and will always be a 60-degree
DOHC Colombo-designed V-12.  Period.",0
"Anybody got any good/bad experience with selling their car through one of
those car hunters?  I'm selling a 1991 Dodge Stealth R/T and I was contacted
by this company called the Markham group based out of Illinois.  

They said they have 7-10 buyers in my area interested in my car or they wouldn't
be talking to me.  They talked to me for a good 20 minutes asking everything
about my car and said they could sell it no problem.  They guaranteed that if
they didn't sell my car in 75 days, I would get my money back ($389) and since
I charged it, I'm protected by federal law which states that if I'm not satisfied,
I would get a refund (which is true).  They federal expressed all the paperwork 
to me which had a contract stating their policy about the 75 days and such.",0
ites:,0
"^^^^^^^^^^^^^^^^^^^^^^^^^

There is a picture in the May 1993 edition of European Car (although,
it may not be on the shelf yet).


	- prototype has front wheel drive (first front drive
	  for Mercedes since the beginning of WWII)

	- wheelbase 3.15m
	- 7 seater
	- they claim that the price will be about the same as a
	  Renault Espace or Chrysler Voyager (DM 50,000)

Looking at the picture (slightly disguised) it looks like the Ford
Aerostar, to me.


                                                  .  
                                                 /                
Larry                            __/    _______/_                 
keys@csmes.ncsl.nist.gov       /                  \               
                          _____     __     _____    \------- ===
            ----------- / ____/   /  /   /__  __/              \
         /     ___    /  / ___   /  /      / /    ____          |
        |    /      \/ /__ /  | /  /__  __/ /__ /       \      / 
        /___         \_______/ /_____/ /______/            ====OO
            \       /                           \       /         
                -            1990 2.0 16v           -


       ---------------- FAHRVERGNUGEN FOREVER! --------------------            
            The fact that I need to explain it to you indicates
            that you probably wouldn't understand anyway!",0
"
Place your hands flat on a table, and arrange the firing order from left to
right.
",0
"
Sorry I can't help you with your question, but I do have a comment to
make concerning aftermarket A/C units.  I have a Frost-King or Frost-Temp
(forget which) aftermarket unit on my Cavalier, and am quite unhappy with
it.  The fan is noisy, and doesn't put out much air.  I will never have
an aftermarket A/C installed in any of my vehicles again.  I just can't
trust the quality and performance after this experience.

 - les
",0
,0
"
That is absolutely correct.  They have a streak of meanness that runs much
deeper and stronger than anything I ever experienced even during the height
of the 60's racial struggles.  I am absolutely convinced that there are
kids out there today that have no concept of right and wrong, but have the
human intelligence which is turning them into the greatest predators that
have ever walked the earth.  They will prevail unless the rest of humanity
decides that it is in their best interest to stand up against these feral
humans, and for individuals to start taking some responsibility for their
own protection.  In a state in which the individuals turn to the authorities
and police for protection, the police and government is soon composed of
the very feral humans that they originally sought protection from.

Gee, I guess you touched my hot button.  I'd better go cool off somewhere.

",0
,0
"



",0
" 
The federal government has mandated that all passenger cars by model year
'95 return to the floor mounted dimmer switch.

A study by the National Highway Traffic Safety Administration (NHTSA) has
found that an unacceptable percentage of after dusk collisions were the
direct result of unskilled drivers getting their left foot stuck in the
steering wheel :-)

-- 
Ron Gaskins                                 c23reg@koptsw21.delcoelect.com
Automotive Electronic Systems               Delco Electronics
GM Hughes Electronics, Kokomo, IN 46904  ",0
"
Ok if you are so right, name a few good examples that were brought up.


john",0
"#>In article <1993Apr15.222600.11690@research.nj.nec.com>  
#>>  ...
#>> 	Several chemists already have come up with several substitutes for
#>> R12.  You don't hear about them because the Mobile Air Conditioning  
#>Society
#>> (MACS), that is, the people who stand to rake in that $300 to $1000 per
#>> retrofit per automobile, have mounted an organized campaign to squash  
#>those
#>> R12 substitutes out of existence if not ban them altogether (on very  
#>shaky
#>> technical grounds, at best, on outright lies at worst).
#>>  ...
#>
#>Now, I'm not saying you're wrong because I know that the R-12 substitutes  
#>exist, but this sounds a lot like the 200mpg carbs that the oil companies  
#>keep us all from getting.
# 
#	It sounds crazy, but it's true.  One of the best R-12 subsitutes,
#GHG-12, is currently a commercial product.  Unfortunately, the SAE committee
#on mobile air conditioning is comprised almost exclusively of MACS members.
#Such being the case, no papers about any alternative refrigerant other than
#R-134a have been accepted for review/publication.
# 
#	Yo, John?  You want to provide some more details?  Or should I just
#repost your voluminous repost?
# 
#Later,
#-- 
#Chris BeHanna	DoD# 114          1983 H-D FXWG Wide Glide - Jubilee's Red Lady
#behanna@syl.nj.nec.com	          1975 CB360T - Baby Bike
#Disclaimer:  Now why would NEC	  1991 ZX-11 - needs a name
#agree with any of this anyway?    I was raised by a pack of wild corn dogs.


    We here are *VERY* interested in info on R12 substitutes (in fact I
 think we really need all the info on this we can get).

    I would really appreciate technical, supply, and hardware-upgrade
 details.  

   Also, R12 is a useful solvent/reagent in the extraction/production of
 certain pharmaceuticals.  Any info on the substitutes' corresponding
 usefullness?

    I am currently working with the local engineers who are making sure
 we are compliant with the regulations.  The trouble with regulations is
 that they only tell you what you are no longer permitted to do, not what
 you should do instead.

     I think the cause of the new regulations is the Montreal Protocol
 which has a definite CFC-phase-out schedule.  (Of course the cause of
 the Montreal Protocol was all the research done on the causes of the
 Ozone Depletion Problem.)

     Someone asked earlier about why the governments were working so fast
 to ban the ozone-depleting (CFC) chemicals and not gasolines and other
 greenhouse-gas-producing compounds.  The greenhouse effect (produced by
 infrared-trapping gasses like CO2 and methane) and the ozone-hole problem
 (produced by long-lived, chlorine-containing molecules) are not the same
 thing.  It is a lot easier to do something about not using the CFC's
 (chloro-fluorocarbons) than it is to stop producing CO2 and methane which
 are natural byproducts of combustion and of living (animal) organisms.
 Planting more trees and not destroying so many existing trees would help
 the greenhouse-gas problem, but would do nothing for the ozone problem.

 Fred W. Bach ,    Operations Group        |  Internet: music@erich.triumf.ca
 TRIUMF (TRI-University Meson Facility)    |  Voice:  604-222-1047 loc 327/278
 4004 WESBROOK MALL, UBC CAMPUS            |  FAX:    604-222-1074
 University of British Columbia, Vancouver, B.C., CANADA   V6T 2A3",0
I just wanted to know:,0
"
This should not be the case if they are at all reputable. Fuel injector 
cleaning is done properly with a can of injector cleaner solvent which is
hooked up to the fuel system under high pressure. The car is actually run on
the solvent during the cleaning process. The equipment to properly do this is
pricey, and generally not something the average home mechanic has. The solvent
itself is not very expensive ($5-$8) and you could probably make up a hose to
fit your system and do it yourself, but I didn't tell you that... :-)

Not many in-tank cleaners are worth wasting your money on. There has been a 
discussion of these products on here from time to time, and Chevron Techron
(not Pro-Gard with Techron) is generally regarded as the best. It is, however,
a bit more than $1.29 a bottle. IMHO, it will not substitute for proper
injector cleaning if they are really crudded up. You'll have to decide if the
$59 price is a better deal than spending your time and/or buying equipment to
do it.",0
"I don't want to sell this car, but I need money for college.
1972 Chevelle Super Sport
Rebuilt 402, four speed, 12 Bolt positrac
Numbers match
110,000 original miles
no rust
Looks and runs excellent
$5995 or best offer.
Call Dennis at (503)343-3759
or email dennisk@cs.uoregon.edu

",0
This appeared today in the ,0
"Hm... I find this hard to believe.  V16T weights about the same as
the Red Head, but it has hell lot more horse power.  Perhaps it's
due to pre-production glitches?  Well, to me, it still got the most
imposing styling among all the sports cars I have seen.",0
"
Nobody is using discrete IC's to do these functions anymore if at
all.  I doubt any of the Motor electronics had any to start with.
...Much less TTL.",0
"

A list of options that would be useful. They can be existing
options on a car, or things you'd like to have...

1) Tripmeter, great little gadget. Lets you keep rough track of>
   mileage, makes a good second guesser for your gas gauge...

2) Full size spare

3) Built in mountings and power systems for radar detectors.

4) a fitting that allows you to generate household current with
the engine running, and plug ins in the trunk, engine compartment
and cabin.

Feel free to add on...

5) Power windows",0
"Give out the address, I'll drive by and take a look myself, then post.

",0
"
Labour prices for car service are very expensive in Toronto compared to other
parts of Ontario.  For example, there are places in Ottawa that still charge
""only"" $40/hour.  I've seen a couple of places charging $60/hour.  The cheapest
I've heard in Toronto is $70/hour.

",0
"Hi from Australia,

I am a car enthusiast in Australia.
 
I am particularly interested in American Muscle cars of the 
1960s and 1970s. ALL MAKES: AMC, Ford, Chrysler/Mopar, GM.

I will be in the USA for 6 weeks from May 2nd to -June 14 1993.

Chicago: Sun May 2 -Thursday May 6
Denver:  Friday May 7 - Sunday May 9
Austin, Texas: Monday May 10- Friday May 21
Oklahoma City: Friday May 21 - Monday May 24
Anaheim, California: Tuesday May 25-Thursday May 27
Las Vegas, Nevada:  Friday May 28- Sunday May 30
Grand Canion, Monday May 31 - Tuesday June 1
Las Angeles, San Diego and vicinity: Wednesday June 3-Sunday June 6 June
South Lake Tahoe, Cal: Sunday June 6 - Wednesday June 9
Reno: Thursday June 10
San Fransisco: Thursday June 10 - Sunday June 13


I was wondering if anyone could send me any information of 
car shows, swap meets, drag meets, model car shows etc. during this period.
Can anybody tell me when the Pomona Swap meet is on this year?

Also, any places to visit (eg. car museums, private collections, 
your collection? etc. Any bit of information is appreciated!

I am also interested in finding some model cars (scale Models). 
I am intersted in 1968-1974 AMC cars. Of particular interest is:
1968-1970 AMX
1968-1974 Javelin
1969 SCRAMBLER
1970 Rebel Machine
and others

If you have any kits, plastics, diecast etc and are interested in selling them,
tell me, I will be interested.

I can also send/bring you models of Australian High performance cars if 
you are interested.


Please reply by email to: johnt@spri.levels.unisa.edu.au


Thanks,",0
"My friend, David Gordon wants to sell his 1989 Honda. Some of the details of th
e car are as follows:

             Five speed
             A/c, AM/FM/Cassette stereo
             ps/pb
             Rear window defroster
             EXCELLENT CONDITION

Asking 6400.00 OBO.",0
"
	I just went through this mess in New Jersey (I'm still waiting for a
refund as well), namely, that the original company made a mistake and left me
in the lurch.  My recourse was through NJ's insurance dept. Office of Consumer
Protection.  You should have a similar office in your state.  Make use of it.

Good luck,",0
"

	And better yet..There's a chevette in town with wire crome wheels,
vinyl roof, tacky paint job and a continental spare (showing the wire
crome wheel within, of course)...I'm scared to look on the inside and have
only seen it rolling down the road...and I too was glad I hadn't just ate.



-- 
-------------------------------------------------------------------------------
Chris T. Ward  DoD#0710   ""Don't take life too seriously, you can never come
                           out of it alive.""  -?",0
"
Ford tried that also, back in 1983.  My 1983 Ranger Pickup had the horn at
the end of the turn-signal stalk, instead of in the center of the wheel where
God intended it to be. :-)  I drove two different cars then (the other an
1984 Camry), and never did get used to pushing the turn-signal stalk to
blow the horn.  The only time I got it right was when I was getting the
annual state-required safety inspection!
Not one of Ford's better ideas.
",0
"
",0
"This is a two-sided problem. Unfortunately our culture has been deteriorating over time.
The ""breeding"" of these low-life's is getting worse; our justice system is at best
extremely weak to handle these problems. That is why low-abiding citizens should have
the power to protect themselves and their property using deadly force if necessary 
anywhere a threat is imminent.

My Camaro (my pride and joy) got stolen right out of my driveway a few years back.
The persons that did that were eventually caught (lucky for me!) but not before
having trashed the car.

On another occasion, on my way from Texas to Florida, I had stopped in a small motel
for the night in a small town somewhere in Florida. About 5 youths were disturbing my
car, setting off the alarm and challenging me to come out. When I and another tenant
walked out with a 357 Magnum and a 45 automatic respectively, they vanished. 
Needless to say, I immediately packed-up and left.

Watch out for car-jacking and staged accidents. They can be deadly!",0
"Sorry for the mis-spelling, but I forgot how to spell it after 
my series of exams and NO-on hand reference here.

	Is it still possible to get those cute WWII VW Jeep-wanna-be's?
A replica would be great I think.  

							-TKH '93

------------------------------------------------------------------------
If I can convert a C=128 to a C128T, I can do anything... NOT!!",0
"




The same place single men do, wallet in back pocket, comb in other
back pocket, keys in front pocket, knive in other from pocket, pen
in shirt pocket, or front pants pocket.  Or do married men start
carrying around a bunch of stuff to keep there women happy?",0
"The restriction could have to do with the car being a convertible.

A lot of paronoid laws were passed concerning convertibles in the 80's.
These states may require greater rollover protection than the Capri affords.

               Thatch Harvey
",0
"






I stand corrected.  This is all from memory, mind you  :-)


Yeah, that's what I was trying to say.  No, REALLY!",0
"
I use the ashtray to keep change and other items in. I converted the 
cigarette lighter into a volume control knob for my in trunk subwoofer!



                                                  .  
                                                 /                
Larry                            __/    _______/_                 
keys@csmes.ncsl.nist.gov       /                  \               
                          _____     __     _____    \------- ===
            ----------- / ____/   /  /   /__  __/              \
         /     ___    /  / ___   /  /      / /    ____          |
        |    /      \/ /__ /  | /  /__  __/ /__ /       \      / 
        /___         \_______/ /_____/ /______/            ====OO
            \       /                           \       /         
                -            1990 2.0 16v           -


       ---------------- FAHRVERGNUGEN FOREVER! --------------------            
            The fact that I need to explain it to you indicates
            that you probably wouldn't understand anyway!",0
"There was an article in Business week not more the 4 weeks ago
on this very subject.  IN fact the Volvo 850 was one of the cars
they laid out an example for.  
",0
"
",0
" (Neil Williams) writes...

# 
#As long as we're on the subject... Several years ago myself and two others
#were riding in the front of a Toyota pickup heading south on Interstate 5
#north of Seattle, WA. Someone threw a rock of an overpass and hit our
#windshield. Not by accident I'm sure, it was impossible to get up to the
#overpass quickly to see who did it. We figured it was kids, reported it and
#left.
#A couple of years ago it happend again and killed a guy at my company. He was
#in his mid-fourties and left behind a wife and children. Turned out there was
#a reformatory for juviniles a few blocks away. They caught the 14 year old
#that did it. They put a cover over the overpass, what else could they do?
#I don't think I'll over forget this story.
#Neil Williams, Boeing Computer Services, Bellevue WA.
#..
# 

  Neil, what did they do to the 14-year-old who they caught?  What did
 the man's insurance company do?  This could be significant and in any case
 very interesting.

  Followups to alt.parents-teens.


 Fred W. Bach ,    Operations Group        |  Internet: music@erich.triumf.ca
 TRIUMF (TRI-University Meson Facility)    |  Voice:  604-222-1047 loc 327/278
 4004 WESBROOK MALL, UBC CAMPUS            |  FAX:    604-222-1074
 University of British Columbia, Vancouver, B.C., CANADA   V6T 2A3",0
"in europe you can buy a 525iX, with computer controlled diffs rather
than the horrid viscous coupled ones of the outgoing 325iX.",0
"

Good point. I have no idea how either of my Hondas will handle at 100+ mph,
nor do they reach 155. However, using `high' to be 70-90 mph:

a) They are quite amenable to long high speed drives. I've done several
1k mile+ trips in my Civic with no problems whatsoever. The last big trip
I made was driving from New York to Texas. I remember driving 700-800
miles a day at typically 75-85 mph  without any problems. I'm sure I  
would have been more comfortable driving a benz, but no white knuckles.
No problems with winds and curves. 

Then there was the trip back from New Orleans after Mardi Gras - where
we were doing 80+ all the way to Houston. No problems.

b) Both my cars have surprising good fuel economy at high speeds. I see
no difference between sustained 60 mph and sustained 80mph. On the trip
back from New Orleans, we got about 30 mpg in my Integra, quite ok. Mind
you, the engine revs to almost 4k at 80. The civic is markedly better
than the Integra in fuel economy. 50k miles down the road, I still
get 35 mpg at 70-75 mph driving.



Now now, you can't compare a diesel with a gasoline engine. I see enough
bmws and gasoline mercs for sale that have 100-150k miles on them and advertise 
rebuilt engines. If honda was to build an accord for 30k, I'd darn well
expect the sucker to last 300k miles.


Ever got caught behind a early 80's 300SDL at a stop light? It's not
pleasant. The newer MB's are a lot better though. The diesel Volvos
and VWs are probably the smelliest offenders.

As for economy, why should we care? Gas is cheap! I personally wouldn't
buy a diesel car for any reason - what does it buy me?

Shantanu Ganguly
Somerset (Motorola)",0
